"","group","time","mean_rate","lower_ci","upper_ci","percent_mean_upper","percent_mean_lower","mean_percent_mean","cutoff_mean","cutoff_upper","cutoff_lower","y_for_percent"
"193","08-14",586,4.83990247919815,4.25095057139553,5.5999584693672,0.157039525782959,0.12168673032854,0.13936312805575,493,493,493,0.878048780487805
"194","08-14",589,5.06043829869469,4.64424858713631,5.57631272303904,0.101942636960403,0.0822438071551503,0.0920932220577768,493,493,493,0.882621951219512
"195","08-14",592,5.15451576851468,4.69487148672263,5.53906858419998,0.0746050323551757,0.0891731255532663,0.081889078954221,493,493,493,0.887195121951219
"196","08-14",595,5.21612691616785,4.74190808128104,5.56901234206759,0.067652768341572,0.0909139755432175,0.0792833719423947,493,493,493,0.891768292682927
"197","08-14",598,5.01661170503047,4.70381877939345,5.53281112637085,0.102898021950304,0.0623514324067298,0.0826247271785169,493,493,493,0.896341463414634
"198","08-14",601,4.86379205717696,4.26777764495109,5.59800113657086,0.150954043833045,0.122541096580476,0.13674757020676,493,493,493,0.900914634146341
"199","08-14",604,4.80853771679454,4.25783078920623,5.59802587916161,0.164184666704323,0.114526901944614,0.139355784324468,493,493,493,0.905487804878049
"200","08-14",607,5.2357802824525,4.790172371343,5.55292633940029,0.0605728353442738,0.0851082144533328,0.0728405248988033,493,493,493,0.910060975609756
"201","08-14",610,5.08812370768055,4.68551617501364,5.53115704056312,0.0870720443006944,0.0791269151060873,0.0830994797033908,493,493,493,0.914634146341463
"202","08-14",613,5.21370651698891,4.65084855981779,5.55135727666247,0.0647621339201441,0.107957353436953,0.0863597436785487,493,493,493,0.919207317073171
"203","08-14",616,4.98493614688312,4.61891719695618,5.59529698318362,0.122441054070901,0.0734250026764729,0.097933028373687,493,493,493,0.923780487804878
"204","08-14",619,5.1369009315686,4.81710802286297,5.52247792542577,0.0750602355376596,0.0622540541399894,0.0686571448388245,493,493,493,0.928353658536585
"205","08-14",622,5.12615407799113,4.69883877814354,5.5259328039683,0.0779880432571478,0.083359823631178,0.0806739334441629,493,493,493,0.932926829268293
"206","08-14",625,4.7406048651771,-9.76667091553525,5.54569072295159,0.169827665597778,1.06021619462064,0.615021930109209,493,493,493,0.9375
"207","08-14",628,5.14304544426837,4.64094681667018,5.55382292217988,0.079870474092213,0.0976267141791929,0.088748594135703,493,493,493,0.942073170731707
"208","08-14",631,4.82036532159363,4.25516549902966,5.55778227039667,0.152979473464317,0.117252487074385,0.135115980269351,493,493,493,0.946646341463415
"209","08-14",634,5.07385268981005,4.63093568552481,5.52891821322709,0.0896883593666346,0.0872940212030122,0.0884911902848234,493,493,493,0.951219512195122
"210","08-14",637,5.14789430462938,4.75895778132799,5.56922660953884,0.0818455624721276,0.0755525463977827,0.0786990544349551,493,493,493,0.955792682926829
"211","08-14",640,5.12218776858958,4.71546201307951,5.57975331230515,0.0893300996346654,0.0794046946119787,0.0843673971233221,493,493,493,0.960365853658537
"212","08-14",643,5.18454858553347,4.81905850103484,5.58336588619528,0.0769242093274301,0.0704960284331152,0.0737101188802727,493,493,493,0.964939024390244
"213","08-14",646,5.15247123794443,4.68575002352562,5.52455004792411,0.0722136607458521,0.0905820125654914,0.0813978366556718,493,493,493,0.969512195121951
"214","08-14",649,5.15678922551737,4.76887535935404,5.55170090280885,0.0765809227449781,0.0752239134079429,0.0759024180764605,493,493,493,0.974085365853658
"215","08-14",652,5.15585894376186,4.78389472013251,5.57887183165807,0.082045085505688,0.0721439875851138,0.0770945365454009,493,493,493,0.978658536585366
"216","08-14",655,5.06136250974369,4.58800209659446,5.53668133351619,0.0939112388921859,0.0935243054094537,0.0937177721508198,493,493,493,0.983231707317073
"217","08-14",658,5.15802066835582,4.74631973334935,5.59713978866994,0.0851332610991831,0.0798176202612434,0.0824754406802133,493,493,493,0.98780487804878
"218","08-14",661,5.23365313535646,4.79064062000672,5.56430184571135,0.0631774215454133,0.0846469003375341,0.0739121609414737,493,493,493,0.992378048780488
"219","08-14",664,5.12065007096815,4.70772760230748,5.56248543348315,0.0862850138930622,0.0806386812099823,0.0834618475515223,493,493,493,0.996951219512195
"220","08-14",667,5.163600377201,4.84285432059941,5.54146443296402,0.0731784081183761,0.0621167466827586,0.0676475774005674,493,493,493,1.0015243902439
"221","08-14",670,5.23944652609397,4.84028715371134,5.52578018547056,0.0546496004779447,0.0761834996110177,0.0654165500444812,493,493,493,1.00609756097561
"222","08-14",673,5.07310868941953,4.75525848649045,5.52391593050974,0.0888621294533688,0.062653931226034,0.0757580303397014,493,493,493,1.01067073170732
"223","08-14",676,4.96808442981328,4.57257105387639,5.55851804312082,0.118845325929724,0.0796108402593621,0.0992280830945429,493,493,493,1.01524390243902
"224","08-14",679,5.23058346198158,4.75982643365265,5.52659676183237,0.0565927877840698,0.0900008635271046,0.0732968256555872,493,493,493,1.01981707317073
"225","08-14",682,5.06555483989831,4.61109116464792,5.52720738559111,0.0911356327754343,0.0897164653456829,0.0904260490605586,493,493,493,1.02439024390244
"226","08-14",685,5.14528471247435,4.79154915383311,5.52462794552837,0.073726383330028,0.0687494625484256,0.0712379229392268,493,493,493,1.02896341463415
"227","08-14",688,5.11763286217821,4.7475004962063,5.52319569213418,0.0792481291405797,0.0723249158233621,0.0757865224819709,493,493,493,1.03353658536585
"228","08-14",691,5.05532770926446,4.63283625511218,5.50816107994733,0.0895754729911964,0.0835735047162257,0.0865744888537111,493,493,493,1.03810975609756
"229","08-14",694,5.22140564269387,4.75351987501532,5.53998956399338,0.0610149724232383,0.0896091588542335,0.0753120656387359,493,493,493,1.04268292682927
"230","08-14",697,5.23652033757904,4.82487813455101,5.54683501340068,0.0592597098486788,0.0786098738266993,0.068934791837689,493,493,493,1.04725609756098
"231","08-14",700,5.22509949677038,4.73355073679283,5.52633774914876,0.0576521562057473,0.094074526290145,0.0758633412479461,493,493,493,1.05182926829268
"232","08-14",703,5.14637019393794,4.77079823092338,5.50341054865011,0.069377122371171,0.0729780308958258,0.0711775766334984,493,493,493,1.05640243902439
"233","08-14",706,5.14539230011233,4.69142977985028,5.50164213867666,0.0692366719164539,0.0882269987950476,0.0787318353557507,493,493,493,1.0609756097561
"234","08-14",709,5.16729763874972,4.85305296270236,5.54103952124928,0.0723283055531496,0.0608141233612785,0.066571214457214,493,493,493,1.0655487804878
"235","08-14",712,4.98995175252803,4.71261653739302,5.54031021599265,0.110293343655236,0.0555787368073268,0.0829360402312814,493,493,493,1.07012195121951
"236","08-14",715,5.168086036848,4.75010164845896,5.57247548583339,0.0782474297258457,0.0808779856621677,0.0795627076940067,493,493,493,1.07469512195122
"237","08-14",718,4.88835440022218,4.52242023568053,5.51947304677911,0.129106565294909,0.0748583540761724,0.101982459685541,493,493,493,1.07926829268293
"238","08-14",721,5.07737893289146,4.71815768505149,5.5716727823395,0.0973521685068609,0.0707493477614849,0.0840507581341729,493,493,493,1.08384146341463
"239","08-14",724,5.2352042989912,4.75099366983342,5.54638109376143,0.0594392839320888,0.092491257552467,0.0759652707422779,493,493,493,1.08841463414634
"240","08-14",727,5.08476782054322,4.62692476071656,5.56947472333093,0.0953252773567024,0.0900420778264251,0.0926836775915638,493,493,493,1.09298780487805
"241","08-14",730,5.22770438244617,4.81487886943366,5.52791290526113,0.0574264535353257,0.0789687944862981,0.0681976240108119,493,493,493,1.09756097560976
"242","08-14",733,5.07383028845888,4.89845667620995,5.52431526279807,0.0887859760236521,0.0345643433616307,0.0616751596926414,493,493,493,1.10213414634146
"243","08-14",736,5.12966619171792,4.66911735848904,5.52778363102728,0.0776107887784473,0.0897814430834605,0.0836961159309539,493,493,493,1.10670731707317
"244","08-14",739,5.22031247658764,4.71963543686715,5.52359059067116,0.0580957778760701,0.0959094004364601,0.0770025891562651,493,493,493,1.11128048780488
"245","08-14",742,5.22090580994747,4.73537648568042,5.52470543028488,0.0581890636215984,0.0929971430133759,0.0755931033174871,493,493,493,1.11585365853659
"246","08-14",745,5.22816675732403,4.86698808165284,5.48295295918513,0.0487333732238321,0.0690832355653585,0.0589083043945953,493,493,493,1.12042682926829
"247","08-14",748,5.25299370021512,4.87321793418996,5.54651539044135,0.055877030694746,0.072297015320922,0.064087023007834,493,493,493,1.125
"248","08-14",751,5.07159892651297,4.6377518133987,5.58913572740712,0.102046082190885,0.085544444543167,0.0937952633670258,493,493,493,1.12957317073171
"249","08-14",754,5.07106291402604,4.8199880278921,5.54255062446655,0.0929761114058397,0.049511293862968,0.0712437026344039,493,493,493,1.13414634146341
"250","08-14",757,5.2375485625185,4.81133050700214,5.54557442850799,0.0588110758903156,0.0813773944868985,0.070094235188607,493,493,493,1.13871951219512
"251","08-14",760,5.2459802501482,4.79472565030788,5.5189029645762,0.0520251128319237,0.0860191190821907,0.0690221159570572,493,493,493,1.14329268292683
"252","08-14",763,5.1434345153181,4.77926287951852,5.50050873485501,0.0694233043063887,0.0708032025517198,0.0701132534290543,493,493,493,1.14786585365854
"253","08-14",766,5.04716893146574,4.72372037086593,5.50751922562419,0.0912096068923846,0.0640851465429114,0.077647376717648,493,493,493,1.15243902439024
"254","08-14",769,5.21818450836193,4.88205272854682,5.50413440204311,0.0547987318621938,0.0644154646652447,0.0596070982637193,493,493,493,1.15701219512195
"255","08-14",772,5.14342745632208,4.77884656650305,5.51088471963521,0.0714421009013095,0.0708828680709601,0.0711624844861348,493,493,493,1.16158536585366
"256","08-14",775,5.14005988877469,4.76125119657864,5.52144386643802,0.0741983529211846,0.0736973304578265,0.0739478416895056,493,493,493,1.16615853658537
"257","08-14",778,5.09696830676929,4.72759479981118,5.52475837190276,0.0839302972642228,0.072469257159701,0.0781997772119619,493,493,493,1.17073170731707
"258","08-14",781,5.22996342238918,4.76395086863911,5.54425461435942,0.0600943384469512,0.0891043619454584,0.0745993501962048,493,493,493,1.17530487804878
"259","08-14",784,5.23660192390936,4.89354644229603,5.47099287340729,0.0447601236266854,0.0655110865019176,0.0551356050643015,493,493,493,1.17987804878049
"260","08-14",787,5.23417316836749,4.87637276556688,5.51653395636114,0.0539456336103068,0.0683585336769067,0.0611520836436067,493,493,493,1.1844512195122
"261","08-14",790,5.22315346492271,4.80686891264887,5.49691622160651,0.0524133090330042,0.0796998508792612,0.0660565799561327,493,493,493,1.1890243902439
"262","08-14",793,5.15130868422973,4.72957059999436,5.5566148352013,0.0786802297855648,0.0818700858534233,0.080275157819494,493,493,493,1.19359756097561
"263","08-14",796,5.23639472645086,4.8187195691271,5.51698947708856,0.0535854849177649,0.0797638793756215,0.0666746821466932,493,493,493,1.19817073170732
"264","08-14",799,5.20446373138623,4.73289005082494,5.47167721905159,0.0513431357113511,0.0906094662005994,0.0709763009559752,493,493,493,1.20274390243902
"265","08-14",802,5.21730925954328,4.77401172509541,5.53774981844076,0.0614187396139754,0.0849666968920835,0.0731927182530294,493,493,493,1.20731707317073
"266","08-14",805,5.23749247450213,4.89256049353544,5.56397871549603,0.0623363646980586,0.0658582294191215,0.0640972970585901,493,493,493,1.21189024390244
"267","08-14",808,5.23079069911032,4.67018370181162,5.51191898149223,0.0537448922262797,0.107174427260884,0.0804596597435816,493,493,493,1.21646341463415
"268","08-14",811,5.07335762774186,4.80843719977057,5.48967893498181,0.0820603114914359,0.0522179683377068,0.0671391399145713,493,493,493,1.22103658536585
"269","08-14",814,5.22851491993826,4.84890740861827,5.54706201180509,0.0609249656440849,0.072603314159516,0.0667641399018004,493,493,493,1.22560975609756
"270","08-14",817,5.21712282648186,4.89061309261185,5.53415121740411,0.0607669018856585,0.0625842528016898,0.0616755773436742,493,493,493,1.23018292682927
"271","08-14",820,5.25495478060437,4.92930152632003,5.5170635870562,0.0498784133060976,0.0619707053400915,0.0559245593230946,493,493,493,1.23475609756098
"272","08-14",823,5.12746895361108,4.74173667988268,5.48445814725785,0.069622887408289,0.0752285927458906,0.0724257400770898,493,493,493,1.23932926829268
"273","08-14",826,5.23502231947325,4.88823830109527,5.47550475374499,0.0459372318962597,0.0662430830691989,0.0560901574827293,493,493,493,1.24390243902439
"274","08-14",829,5.2331307131703,4.79411497901246,5.55845105847161,0.0621655301830255,0.0838916048958922,0.0730285675394589,493,493,493,1.2484756097561
"275","08-14",832,5.14549616973852,4.85187697614808,5.48186807619781,0.0653721031681165,0.0570633392591482,0.0612177212136324,493,493,493,1.2530487804878
"276","08-14",835,5.23533114921401,4.78990722070421,5.52551495979299,0.0554279762460769,0.085080373297241,0.070254174771659,493,493,493,1.25762195121951
"277","08-14",838,5.23562964633094,4.88109138473155,5.52446907129748,0.0551680398496021,0.0677164516110954,0.0614422457303487,493,493,493,1.26219512195122
"278","08-14",841,5.14719666999712,4.81398496146992,5.50496660607,0.0695077260517972,0.0647365410514573,0.0671221335516273,493,493,493,1.26676829268293
"279","08-14",844,5.22851745792328,4.7774577502048,5.54156237391094,0.0598725964878005,0.0862691406021685,0.0730708685449845,493,493,493,1.27134146341463
"280","08-14",847,5.21789365937896,4.79730817060975,5.50382739072773,0.0547986888990771,0.0806044577035842,0.0677015733013306,493,493,493,1.27591463414634
"281","08-14",850,5.12417662073933,4.87500140247838,5.51636016722749,0.0765359150386924,0.0486273672247074,0.0625816411316999,493,493,493,1.28048780487805
"282","08-14",853,5.22514797269056,4.87964151278345,5.50554756045398,0.0536634731167306,0.0661237656259532,0.0598936193713419,493,493,493,1.28506097560976
"283","08-14",856,5.16202502029642,4.85117800385306,5.52097609432391,0.0695368721802287,0.0602180375378161,0.0648774548590224,493,493,493,1.28963414634146
"284","08-14",859,5.16931182957451,4.93546077891212,5.51196844374008,0.0662866983967147,0.0452383331422351,0.0557625157694749,493,493,493,1.29420731707317
"285","08-14",862,5.24373196070411,4.80293776102463,5.52271087966565,0.0532023606569087,0.0840611615892548,0.0686317611230818,493,493,493,1.29878048780488
"286","08-14",865,5.24523276832409,4.92625335056025,5.52549105266323,0.0534310480998317,0.060813205410094,0.0571221267549628,493,493,493,1.30335365853659
"287","08-14",868,5.21924823489398,4.75907537513862,5.51953362906773,0.0575342234473845,0.0881684179493153,0.07285132069835,493,493,493,1.30792682926829
"288","08-14",871,5.24763818660882,4.96322041108082,5.51322899492999,0.0506114939476799,0.0541991969365936,0.0524053454421367,493,493,493,1.3125
"289","08-14",874,5.23662272099734,4.81623023157297,5.50505328848531,0.0512602457327408,0.0802793158534629,0.0657697807931018,493,493,493,1.31707317073171
"290","08-14",877,5.05791425943656,4.80868162023585,5.51406463459757,0.090185470089764,0.0492757738500046,0.0697306219698843,493,493,493,1.32164634146341
"291","08-14",880,5.23333072592823,4.85449365407358,5.48106491801529,0.0473377672960114,0.0723892854655115,0.0598635263807614,493,493,493,1.32621951219512
"292","08-14",883,5.16594582762615,4.81563895964543,5.52638763020248,0.0697726640199703,0.0678107900604335,0.0687917270402019,493,493,493,1.33079268292683
"293","08-14",886,5.14013356521915,4.81811019811041,5.495699786652,0.0691745101409035,0.0626488325688107,0.0659116713548571,493,493,493,1.33536585365854
"294","08-14",889,5.24422012445695,4.94534050148788,5.5167460748713,0.0519669167095785,0.056992196337301,0.0544795565234397,493,493,493,1.33993902439024
"295","08-14",892,5.13779139618863,4.83317377378741,5.46445315114973,0.0635801903524992,0.0592896049900331,0.0614348976712662,493,493,493,1.34451219512195
"296","08-14",895,5.22966984185947,4.82988182599724,5.52229383474898,0.0559545825526661,0.0764461290963782,0.0662003558245221,493,493,493,1.34908536585366
